Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica quattrospina,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calciopappus rigidus ,Ceratolithus cristatus,Discosphaera tubifera,Helicosphaera carteri,Helicosphaera sp.1suave,Michaelsarsia adriaticus (Halolappus),Michaelsarsia elegans,Oolithotus spp.,Ophiaster hydroideus,Palusphaera spp.,Papposphaera sp.,Poricalyptra aurisinae,Pontosphaera syracusana,Reticulofenestra sessilis(sobre Thalassiosira),Rhabdosphaera clavigera,Scisphosphaera apsteinii,Syracosphaera pulchra HET,S. pulchra HOL,Syracosphaera pirus,Syracosphaera prolongata,Syracosphaera sp.(petita rodona),Syracosphaera spp.,Umbellosphaera irregularis,Umbilicosphaera anulus ,Umbilicosphaera sibogae,Coco sp1(med-large oval coccolths) Simil Coronosphaera,Coco sp2 (mediana cocos transparentes),Coco sp4 (dark 11-15um),Coco sp5 (reticulate16um),Coco sp6 (dark bipolar 14um),Coco sp8 (possible Gladiolithus),Coco sp9 (oval coccoliths 36um),Coco sp10 (25um SF),Coco sp11 (12-18um SF) simil Hayaster,Coco sp12 (bipolar HOL SF),Coco sp13 (elongated 19x6um SF),Coco sp15 (13x8um bipolar SF),Coco sp16 SF pointed,Coco sp17 SF tail (oval coccoliths),Coco sp18 SF triang,Coco sp19 SF Clear central area,Unidentified coccolithophores large,Unidentified coccolithophores small <10um
35.0812,-9.3099,3,16,12,2010,Estrada2016,LM,0,0.0,,260.0,10,10,0,10.0,190,30,,0.0,0,0.0,0,0,0.0,,0.0,0.0,40,30,90,0,0,0,0,0,0,0,30,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,,100,4932
35.0812,-9.3099,20,16,12,2010,Estrada2016,LM,0,10.0,,140.0,0,0,0,0.0,190,40,,0.0,0,0.0,0,0,0.0,,0.0,0.0,50,10,40,0,0,0,0,0,0,0,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,5343
35.0812,-9.3099,80,16,12,2010,Estrada2016,LM,0,0.0,,210.0,10,10,0,0.0,210,20,,0.0,10,0.0,0,0,0.0,,0.0,0.0,10,20,110,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,5206
29.41,-17.1728,3,19,12,2010,Estrada2016,LM,0,0.0,,0.0,10,0,0,0.0,250,10,,0.0,10,0.0,0,0,0.0,,10.0,0.0,20,0,20,10,0,0,0,0,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110,3425
29.41,-17.1728,28,19,12,2010,Estrada2016,LM,0,0.0,,40.0,10,20,0,0.0,310,30,,0.0,10,0.0,0,10,0.0,,10.0,0.0,20,10,80,30,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,220,3288
29.41,-17.1728,98,19,12,2010,Estrada2016,LM,0,0.0,,70.0,0,0,0,0.0,330,30,,0.0,0,0.0,0,0,0.0,,0.0,0.0,30,20,80,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,,80,2740
23.1644,-22.1333,3,22,12,2010,Estrada2016,LM,10,0.0,,0.0,0,0,20,0.0,640,0,,0.0,10,0.0,0,0,0.0,,0.0,0.0,30,0,90,10,20,20,0,0,150,10,660,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,130,7672
23.1644,-22.1333,33,22,12,2010,Estrada2016,LM,0,0.0,,0.0,0,10,20,0.0,490,10,,0.0,20,0.0,10,0,0.0,,0.0,0.0,60,0,130,50,0,10,0,0,959,0,540,10,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,110,7398
23.1644,-22.1333,88,22,12,2010,Estrada2016,LM,0,10.0,,10.0,0,20,10,0.0,380,0,,0.0,0,0.0,10,0,0.0,,0.0,0.0,30,10,60,20,0,10,0,20,685,0,510,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,8357
21.2701,-23.2727,3,23,12,2010,Estrada2016,LM,10,0.0,,40.0,10,0,10,0.0,330,30,,0.0,0,0.0,10,0,0.0,,0.0,0.0,40,0,60,20,10,10,0,0,130,0,170,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90,4932
21.2701,-23.2727,31,23,12,2010,Estrada2016,LM,0,0.0,,30.0,0,10,20,0.0,510,0,,0.0,10,0.0,20,0,0.0,,0.0,0.0,20,0,100,20,0,0,0,10,1096,0,150,10,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,130,5480
21.2701,-23.2727,88,23,12,2010,Estrada2016,LM,0,70.0,,0.0,0,70,30,0.0,10,30,,0.0,10,0.0,822,0,0.0,,0.0,10.0,0,0,10,0,0,10,0,0,10,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,180,3836
20.1567,-24.1507,3,24,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,10,0.0,548,60,,0.0,0,0.0,137,0,0.0,,0.0,0.0,20,0,50,10,0,0,0,10,0,0,450,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,70,3151
20.1567,-24.1507,31,24,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,10,0.0,260,70,,0.0,0,0.0,0,10,0.0,,0.0,0.0,10,0,80,10,10,10,0,0,20,0,380,30,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,3836
20.1567,-24.1507,60,24,12,2010,Estrada2016,LM,0,50.0,,30.0,0,10,0,0.0,10,20,,0.0,10,10.0,411,0,0.0,,10.0,10.0,10,0,20,20,0,0,0,0,0,50,10,20,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,290,10275
16.0984,-26.0153,3,25,12,2010,Estrada2016,LM,0,0.0,,20.0,40,0,0,0.0,290,100,,0.0,0,0.0,0,0,0.0,,0.0,0.0,40,0,40,20,0,0,0,0,411,0,300,20,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,190,3288
16.0984,-26.0153,28,25,12,2010,Estrada2016,LM,0,290.0,,10.0,470,200,0,0.0,20,140,,0.0,0,40.0,1233,0,0.0,,0.0,10.0,0,0,0,10,0,0,0,0,10,70,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,250,3151
16.0984,-26.0153,75,25,12,2010,Estrada2016,LM,0,0.0,,10.0,0,0,0,0.0,200,60,,0.0,0,0.0,0,0,0.0,,0.0,0.0,100,0,80,10,0,0,0,20,822,0,270,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180,2603
14.3118,-26.0002,3,26,12,2010,Estrada2016,LM,0,0.0,,0.0,30,20,20,0.0,510,80,,0.0,0,0.0,10,0,0.0,,0.0,0.0,40,0,140,20,0,0,0,10,959,0,140,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,350,4932
14.3118,-26.0002,25,26,12,2010,Estrada2016,LM,10,0.0,,0.0,20,0,0,0.0,560,60,,0.0,0,0.0,10,0,0.0,,0.0,0.0,30,0,130,0,0,0,0,0,1233,0,290,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,240,6302
14.3118,-26.0002,65,26,12,2010,Estrada2016,LM,0,180.0,,0.0,0,40,0,0.0,0,20,,0.0,0,0.0,1918,0,0.0,,0.0,10.0,0,0,0,0,0,0,0,0,137,140,40,0,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,80,5891
12.299,-25.5917,3,27,12,2010,Estrada2016,LM,0,0.0,,10.0,30,0,0,10.0,750,20,,0.0,0,0.0,0,0,0.0,,0.0,0.0,30,0,250,30,0,0,0,0,822,0,50,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,430,5617
12.299,-25.5917,28,27,12,2010,Estrada2016,LM,0,0.0,,0.0,20,0,0,0.0,810,20,,0.0,0,0.0,0,0,0.0,,0.0,0.0,70,0,110,10,0,0,0,0,548,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,120,3014
12.299,-25.5917,65,27,12,2010,Estrada2016,LM,0,50.0,,0.0,50,220,0,0.0,0,90,,0.0,0,10.0,822,0,0.0,,0.0,20.0,0,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,220,5343
9.3382,-25.596,3,28,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,0,20.0,330,130,,0.0,0,0.0,0,0,0.0,,0.0,0.0,20,0,190,10,0,10,0,0,1370,0,10,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,260,8768
9.3382,-25.596,29,28,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,270,130,,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,130,10,0,0,0,0,822,0,10,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,230,8494
9.3382,-25.596,70,28,12,2010,Estrada2016,LM,0,60.0,,0.0,50,30,0,0.0,0,190,,0.0,40,0.0,411,0,0.0,,0.0,0.0,10,0,0,0,0,0,0,0,0,30,0,10,0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,140,5343
7.1941,-25.5975,3,29,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,650,120,,0.0,0,0.0,0,0,0.0,,0.0,0.0,50,0,180,0,0,0,10,0,2329,0,0,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,600,13563
7.1941,-25.5975,24,29,12,2010,Estrada2016,LM,0,0.0,,0.0,0,0,0,10.0,490,100,,0.0,10,0.0,0,0,0.0,,0.0,0.0,60,0,60,0,0,0,0,10,685,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,620,12193
7.1941,-25.5975,55,29,12,2010,Estrada2016,LM,0,0.0,,0.0,50,170,0,0.0,0,50,,0.0,411,0.0,274,0,0.0,,0.0,0.0,20,0,10,0,0,0,0,0,0,70,140,20,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,120,7261
4.5932,-26.0029,3,30,12,2010,Estrada2016,LM,0,0.0,,0.0,20,10,0,0.0,510,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,30,0,0,0,0,0,0,0,411,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,290,5069
4.5932,-26.0029,26,30,12,2010,Estrada2016,LM,0,0.0,,0.0,10,10,0,0.0,290,30,,0.0,10,0.0,0,0,0.0,,0.0,0.0,10,0,50,0,0,20,0,0,137,0,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,300,5069
4.5932,-26.0029,80,30,12,2010,Estrada2016,LM,0,110.0,,0.0,570,170,0,0.0,10,60,,0.0,200,0.0,411,0,0.0,,0.0,0.0,0,0,0,0,0,60,0,0,0,20,80,0,20,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,370,8631
4.5932,-26.0029,3,30,12,2010,Estrada2016,LM,0,0.0,,0.0,40,0,0,0.0,350,0,,0.0,0,0.0,0,0,0.0,,0.0,0.0,100,0,20,0,0,0,0,0,1096,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,210,6302
2.2744,-26.0054,25,31,12,2010,Estrada2016,LM,0,0.0,,0.0,20,0,0,0.0,440,20,,0.0,0,0.0,0,0,0.0,,0.0,0.0,100,0,30,20,0,0,0,0,1644,0,30,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,370,7261
2.2744,-26.0054,80,31,12,2010,Estrada2016,LM,0,120.0,,920.0,480,340,0,0.0,20,0,,0.0,0,430.0,1233,0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,137,50,130,0,80,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,,470,11097
0.1086,-26.0091,3,1,1,2011,Estrada2016,LM,10,10.0,,200.0,1470,760,0,0.0,140,50,,0.0,20,10.0,274,0,0.0,,0.0,0.0,40,0,30,0,0,0,0,10,274,0,100,100,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,380,22742
0.1086,-26.0091,22,1,1,2011,Estrada2016,LM,0,10.0,,380.0,1918,2740,0,0.0,130,30,,0.0,60,40.0,1781,0,0.0,,0.0,0.0,0,0,30,10,0,0,0,0,137,10,110,70,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200,24523
0.1086,-26.0091,62,1,1,2011,Estrada2016,LM,0,20.0,,390.0,2329,959,0,0.0,120,20,,0.0,685,70.0,2329,0,0.0,,0.0,0.0,10,0,20,10,0,0,0,0,137,30,90,100,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,350,26852
-3.0177,-27.1954,3,1,2,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,680,90,,0.0,0,0.0,137,0,0.0,,0.0,0.0,60,0,60,20,0,0,0,0,1644,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,160,3836
-3.0177,-27.1954,28,1,2,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,780,80,,0.0,10,0.0,0,0,0.0,,0.0,0.0,40,0,20,20,0,0,0,0,1918,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200,7261
-3.0177,-27.1954,75,1,2,2011,Estrada2016,LM,0,0.0,,0.0,10,30,0,0.0,10,90,,0.0,20,140.0,411,0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,10,10,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,130,6165
-4.4672,-28.1012,3,1,3,2011,Estrada2016,LM,10,0.0,,0.0,10,0,0,0.0,340,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,40,0,10,20,0,0,0,0,822,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,180,2466
-4.4672,-28.1012,37,1,3,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,550,10,,0.0,0,0.0,137,0,0.0,,0.0,0.0,30,20,30,40,0,0,0,0,2603,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170,3836
-4.4672,-28.1012,110,1,3,2011,Estrada2016,LM,0,170.0,,0.0,30,10,0,0.0,0,20,,0.0,10,270.0,548,0,0.0,,0.0,10.0,10,0,0,0,0,0,0,0,20,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,,230,6165
-7.1699,-29.1934,3,1,4,2011,Estrada2016,LM,30,0.0,,50.0,0,0,0,0.0,310,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,40,0,40,60,0,0,0,0,1644,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260,4110
-7.1699,-29.1934,46,1,4,2011,Estrada2016,LM,0,0.0,,50.0,0,0,0,0.0,210,20,,0.0,30,10.0,0,0,0.0,,0.0,0.0,20,0,20,110,0,0,0,0,548,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,3151
-7.1699,-29.1934,120,1,4,2011,Estrada2016,LM,0,140.0,,30.0,0,10,0,0.0,0,10,,0.0,0,150.0,100,0,0.0,,0.0,0.0,0,0,0,10,0,0,0,0,20,60,0,0,20,0.0,10.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,190,1644
-9.0765,-30.1129,3,1,5,2011,Estrada2016,LM,20,0.0,,170.0,0,0,0,0.0,70,10,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,30,0,20,10,0,0,0,0,1096,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,2329
-9.0765,-30.1129,53,1,5,2011,Estrada2016,LM,0,0.0,,370.0,0,0,0,0.0,20,20,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,10,0,10,10,0,0,0,0,1644,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,1096
-9.0765,-30.1129,150,1,5,2011,Estrada2016,LM,0,70.0,,30.0,0,20,10,0.0,0,20,10.0,0.0,10,0.0,40,0,0.0,,0.0,0.0,10,0,0,0,0,0,0,0,10,0,0,0,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,110.0,210,2740
-11.3843,-31.2232,3,1,6,2011,Estrada2016,LM,0,0.0,,290.0,0,0,0,0.0,110,0,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,30,0,0,0,0,0,1233,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,3562
-11.3843,-31.2232,50,1,6,2011,Estrada2016,LM,0,0.0,,710.0,0,0,0,10.0,60,10,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,70,50,0,0,0,0,959,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,2329
-11.3843,-31.2232,150,1,6,2011,Estrada2016,LM,0,90.0,,0.0,0,0,0,0.0,0,20,0.0,0.0,0,0.0,30,0,0.0,,0.0,0.0,10,0,10,0,0,0,0,0,30,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130,959
-13.4413,-32.2257,3,1,7,2011,Estrada2016,LM,0,0.0,,780.0,0,0,0,0.0,180,10,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,20,10,0,10,0,0,822,0,0,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,2877
-13.4413,-32.2257,47,1,7,2011,Estrada2016,LM,0,0.0,,60.0,0,0,0,0.0,0,60,0.0,0.0,0,0.0,20,0,0.0,,10.0,0.0,20,0,30,60,0,10,0,0,10,0,0,10,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440,7809
-13.4413,-32.2257,140,1,7,2011,Estrada2016,LM,0,50.0,,10.0,10,30,20,0.0,0,20,0.0,0.0,0,0.0,240,0,0.0,,0.0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,100,822
-15.4985,-33.2419,3,1,8,2011,Estrada2016,LM,0,0.0,,110.0,0,0,0,10.0,350,10,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,20,0,30,10,0,20,0,0,1370,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,2603
-15.4985,-33.2419,50,1,8,2011,Estrada2016,LM,30,0.0,,90.0,0,0,0,0.0,410,0,0.0,0.0,0,0.0,10,0,0.0,,0.0,0.0,0,0,40,10,0,0,0,0,1096,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,1781
-15.4985,-33.2419,152,1,8,2011,Estrada2016,LM,0,0.0,,20.0,190,40,10,0.0,0,0,0.0,0.0,0,0.0,140,0,0.0,,0.0,0.0,10,0,0,0,0,0,0,0,20,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,2740
-18.2545,-34.3866,3,1,9,2011,Estrada2016,LM,0,0.0,,20.0,0,0,0,0.0,250,0,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,10,20,0,0,0,0,411,0,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,3425
-18.2545,-34.3866,47,1,9,2011,Estrada2016,LM,20,0.0,,30.0,0,0,0,0.0,160,0,0.0,10.0,20,0.0,10,0,0.0,,0.0,0.0,0,0,40,100,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,8083
-18.2545,-34.3866,130,1,9,2011,Estrada2016,LM,0,120.0,,0.0,150,250,0,0.0,0,10,0.0,30.0,20,10.0,180,0,0.0,,0.0,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,150,3288
-21.056,-35.5834,3,1,10,2011,Estrada2016,LM,0,0.0,,10.0,10,0,0,0.0,290,0,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,120,40,0,20,0,0,0,0,0,10,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,3151
-21.056,-35.5834,45,1,10,2011,Estrada2016,LM,10,0.0,,0.0,0,0,0,0.0,100,20,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,30,60,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,7261
-21.056,-35.5834,125,1,10,2011,Estrada2016,LM,0,100.0,,0.0,200,280,0,0.0,0,0,0.0,10.0,40,40.0,200,0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0,10,30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,4110
-22.5728,-36.5548,3,1,11,2011,Estrada2016,LM,0,0.0,,50.0,0,0,0,0.0,510,0,0.0,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,80,100,0,0,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,4795
