Latitude,Longitude,Depth,Day,Month,Year,Reference,Method,Acanthoica quattrospina,Algirosphaera robusta,Braarudosphaera bigelowii,Calcidiscus leptoporus,Calciosolenia brasiliensis,Calciosolenia murrayi,Calciopappus rigidus ,Ceratolithus cristatus,Discosphaera tubifera,Helicosphaera carteri,Helicosphaera sp.1suave,Michaelsarsia adriaticus (Halolappus),Michaelsarsia elegans,Oolithotus spp.,Ophiaster hydroideus,Palusphaera spp.,Papposphaera sp.,Poricalyptra aurisinae,Pontosphaera syracusana,Reticulofenestra sessilis(sobre Thalassiosira),Rhabdosphaera clavigera,Scisphosphaera apsteinii,Syracosphaera pulchra HET,S. pulchra HOL,Syracosphaera pirus,Syracosphaera prolongata,Syracosphaera sp.(petita rodona),Syracosphaera spp.,Umbellosphaera irregularis,Umbilicosphaera anulus ,Umbilicosphaera sibogae,Coco sp1(med-large oval coccolths) Simil Coronosphaera,Coco sp2 (mediana cocos transparentes),Coco sp4 (dark 11-15um),Coco sp5 (reticulate16um),Coco sp6 (dark bipolar 14um),Coco sp8 (possible Gladiolithus),Coco sp9 (oval coccoliths 36um),Coco sp10 (25um SF),Coco sp11 (12-18um SF) simil Hayaster,Coco sp12 (bipolar HOL SF),Coco sp13 (elongated 19x6um SF),Coco sp15 (13x8um bipolar SF),Coco sp16 SF pointed,Coco sp17 SF tail (oval coccoliths),Coco sp18 SF triang,Coco sp19 SF Clear central area,Unidentified coccolithophores large,Unidentified coccolithophores small <10um
-22.5728,-36.5548,46,1,11,2011,Estrada2016,LM,0,10.0,,20.0,10,10,0,0.0,420,0,0.0,0.0,0,20.0,0,0,0.0,10.0,0.0,0.0,0,0,130,40,0,0,0,0,40,0,80,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,390,8357
-22.5728,-36.5548,125,1,11,2011,Estrada2016,LM,0,130.0,,0.0,110,10,0,0.0,0,10,0.0,10.0,0,260.0,50,10,0.0,0.0,50.0,40.0,0,0,10,0,0,0,0,0,0,50,0,10,0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,170,6028
-24.189,-36.1333,3,19,1,2011,Estrada2016,LM,0,0.0,,30.0,0,0,0,0.0,480,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,10,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,1781
-24.189,-36.1333,41,19,1,2011,Estrada2016,LM,0,0.0,,40.0,0,0,0,0.0,110,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,40,0,0,0,0,0,0,0,10,10,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,3288
-24.189,-36.1333,119,19,1,2011,Estrada2016,LM,0,180.0,,0.0,50,0,0,0.0,10,20,0.0,0.0,0,90.0,40,0,0.0,0.0,0.0,10.0,10,0,0,0,0,0,0,0,0,60,0,0,0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,160,2466
-24.4752,-33.2856,3,20,1,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,740,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,10,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,3699
-24.4752,-33.2856,40,20,1,2011,Estrada2016,LM,10,0.0,,10.0,0,0,0,0.0,290,0,0.0,0.0,0,0.0,0,10,0.0,180.0,0.0,0.0,20,0,130,230,0,0,10,0,0,0,0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590,9042
-24.4752,-33.2856,120,20,1,2011,Estrada2016,LM,0,200.0,,0.0,90,50,0,0.0,20,0,0.0,0.0,0,460.0,70,0,0.0,0.0,10.0,30.0,0,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,150,6439
-25.2559,-30.0419,3,21,1,2011,Estrada2016,LM,0,0.0,,10.0,0,0,0,0.0,340,0,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0,10,0,0,30,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190,4795
-25.2559,-30.0419,38,21,1,2011,Estrada2016,LM,0,80.0,,0.0,0,30,0,0.0,0,0,0.0,20.0,0,0.0,10,10,0.0,20.0,20.0,10.0,0,0,0,0,0,0,0,0,0,90,50,0,0,10.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,210,1918
-25.2559,-30.0419,120,21,1,2011,Estrada2016,LM,0,150.0,,20.0,30,50,20,10.0,120,0,0.0,0.0,10,0.0,280,10,0.0,0.0,0.0,40.0,40,0,0,0,0,0,0,20,0,50,80,0,0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,180,1781
-25.5209,-27.3404,3,22,1,2011,Estrada2016,LM,0,0.0,,0.0,0,0,0,0.0,420,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,40,60,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,2466
-25.5209,-27.3404,44,22,1,2011,Estrada2016,LM,0,0.0,,10.0,0,0,0,0.0,170,0,0.0,0.0,0,0.0,0,0,0.0,50.0,0.0,0.0,40,0,50,70,0,0,0,0,0,0,0,0,10,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,4521
-25.5209,-27.3404,130,22,1,2011,Estrada2016,LM,0,90.0,,0.0,20,0,0,0.0,10,0,0.0,0.0,10,0.0,50,10,0.0,0.0,0.0,0.0,0,0,10,0,0,0,10,0,0,150,0,0,0,0.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,60,1096
-26.2792,-24.1258,3,23,1,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,0.0,590,10,0.0,0.0,0,10.0,0,0,0.0,0.0,0.0,0.0,10,0,50,40,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,2603
-26.2792,-24.1258,50,23,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,0.0,260,10,0.0,0.0,0,0.0,0,0,0.0,50.0,0.0,0.0,40,0,30,30,0,0,0,0,30,0,0,0,0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,5754
-26.2792,-24.1258,140,23,1,2011,Estrada2016,LM,10,20.0,10.0,0.0,30,10,0,10.0,30,10,0.0,30.0,20,0.0,660,0,0.0,0.0,0.0,0.0,0,20,0,0,0,0,0,0,0,10,10,0,0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2192
-26.5681,-21.2399,3,24,1,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,410,40,0.0,0.0,0,0.0,0,0,0.0,20.0,0.0,0.0,0,0,100,50,0,0,10,0,0,0,0,10,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,2466
-26.5681,-21.2399,39,24,1,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,10,0.0,70,30,0.0,0.0,0,0.0,0,0,0.0,40.0,0.0,0.0,40,10,60,60,0,0,0,0,10,0,0,0,0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,3425
-26.5681,-21.2399,125,24,1,2011,Estrada2016,LM,0,30.0,0.0,0.0,40,10,30,0.0,0,30,0.0,0.0,0,10.0,100,0,0.0,0.0,0.0,0.0,0,0,30,0,0,0,0,0,0,20,70,0,0,10.0,170.0,0.0,40.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,160,1507
-27.332,-18.0536,3,25,1,2011,Estrada2016,LM,10,0.0,0.0,40.0,0,0,0,10.0,480,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,130,50,0,0,0,0,10,0,0,20,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,260,2192
-27.332,-18.0536,41,25,1,2011,Estrada2016,LM,0,0.0,0.0,40.0,0,0,0,10.0,80,120,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0,70,10,20,70,0,0,10,0,20,0,0,10,0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,4247
-27.332,-18.0536,120,25,1,2011,Estrada2016,LM,0,0.0,0.0,60.0,90,0,20,0.0,90,40,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,70,0,40,0,0,0,0,10,0,40,300,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,4795
-28.0544,-14.4748,3,26,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,10.0,670,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,80,260,0,0,10,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,3288
-28.0544,-14.4748,48,26,1,2011,Estrada2016,LM,0,0.0,10.0,0.0,0,20,30,30.0,90,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,30,140,10,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,3973
-28.0544,-14.4748,150,26,1,2011,Estrada2016,LM,0,0.0,10.0,0.0,0,0,10,0.0,10,10,0.0,0.0,10,0.0,50,0,0.0,0.0,0.0,0.0,10,0,10,0,0,0,0,0,0,30,0,0,0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,1918
-28.3894,-11.487,3,27,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,10.0,160,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,50,100,0,0,0,0,0,0,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2192
-28.3894,-11.487,46,27,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,0.0,20,40,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,70,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,3562
-28.3894,-11.487,135,27,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,10,10.0,0,10,0.0,0.0,0,0.0,20,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,50,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3288
-29.4604,-5.1889,3,29,1,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,0,0.0,280,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,40,200,10,0,0,0,0,0,0,50,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,2603
-29.4604,-5.1889,41,29,1,2011,Estrada2016,LM,0,0.0,0.0,20.0,0,0,10,0.0,200,0,0.0,0.0,0,0.0,0,0,30.0,50.0,0.0,0.0,10,0,10,290,0,0,0,10,0,0,20,0,0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520,4932
-29.4604,-5.1889,110,29,1,2011,Estrada2016,LM,0,50.0,0.0,20.0,460,0,0,0.0,10,0,0.0,0.0,0,0.0,1096,0,0.0,10.0,0.0,0.0,10,0,10,10,0,10,0,0,0,1233,340,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,7809
-30.157,-2.2612,3,30,1,2011,Estrada2016,LM,0,0.0,0.0,0.0,0,0,0,0.0,190,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,10,40,0,0,0,0,0,0,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,411
-30.157,-2.2612,40,30,1,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,0.0,40,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,30,0,0,250,10,0,0,20,0,0,10,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,3425
-30.157,-2.2612,105,30,1,2011,Estrada2016,LM,0,40.0,0.0,0.0,320,0,0,0.0,0,0,0.0,0.0,0,0.0,548,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10,0,0,0,959,110,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,100,9864
-30.529,0.5807,3,31,1,2011,Estrada2016,LM,0,0.0,0.0,10.0,0,0,0,0.0,50,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,10,210,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,411
-30.529,0.5807,36,31,1,2011,Estrada2016,LM,0,0.0,0.0,80.0,10,0,0,0.0,30,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,20,0,70,60,0,0,0,0,0,20,50,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,3562
-30.529,0.5807,110,31,1,2011,Estrada2016,LM,0,20.0,0.0,70.0,50,0,0,0.0,0,0,0.0,0.0,0,0.0,1233,0,0.0,0.0,0.0,0.0,10,0,10,10,0,0,0,0,0,90,80,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,3973
-31.1845,3.4492,3,2,1,2011,Estrada2016,LM,0,0.0,0.0,270.0,0,0,0,0.0,170,10,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,40,0,20,160,0,0,0,0,0,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,5617
-31.1845,3.4492,25,2,1,2011,Estrada2016,LM,0,0.0,0.0,140.0,20,10,0,0.0,60,0,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0,10,0,10,60,0,0,0,0,0,0,0,0,0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,3425
-31.1845,3.4492,70,2,1,2011,Estrada2016,LM,0,60.0,0.0,130.0,90,0,0,0.0,10,0,0.0,0.0,0,0.0,1096,0,0.0,0.0,0.0,0.0,20,0,30,10,0,0,0,0,0,320,120,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,11097
-31.4994,6.5142,3,2,2,2011,Estrada2016,LM,30,0.0,0.0,770.0,0,0,0,0.0,590,0,0.0,0.0,0,0.0,0,0,10.0,40.0,0.0,0.0,0,0,20,230,10,0,0,0,30,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710,9453
-31.4994,6.5142,32,2,2,2011,Estrada2016,LM,0,0.0,0.0,1160.0,10,10,0,0.0,220,0,0.0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0,0,0,30,180,0,0,0,30,10,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930,10138
-31.4994,6.5142,85,2,2,2011,Estrada2016,LM,10,100.0,0.0,390.0,480,0,0,0.0,20,0,0.0,0.0,30,0.0,685,0,0.0,0.0,0.0,0.0,40,0,60,170,30,137,10,30,137,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,548,25756
-32.1405,9.2071,3,2,3,2011,Estrada2016,LM,0,0.0,,170.0,0,0,0,0.0,50,30,,0.0,0,0.0,0,0,0.0,,0.0,0.0,20,0,10,80,0,0,0,0,411,0,0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,420,4384
-32.1405,9.2071,30,2,3,2011,Estrada2016,LM,0,0.0,,180.0,0,0,0,0.0,30,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,10,0,20,50,0,0,0,0,274,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,370,3562
-32.1405,9.2071,72,2,3,2011,Estrada2016,LM,30,411.0,,30.0,400,0,0,0.0,0,0,,0.0,0,1644.0,1096,0,0.0,,0.0,20.0,100,0,20,30,0,20,0,0,0,0,70,40,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,822,16577
-32.4876,12.4615,3,2,4,2011,Estrada2016,LM,0,0.0,0.0,40.0,20,0,0,0.0,40,0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,10,0,0,30,0,0,0,0,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,4658
-32.4876,12.4615,23,2,4,2011,Estrada2016,LM,0,0.0,0.0,340.0,20,0,0,0.0,250,20,0.0,0.0,10,0.0,274,0,0.0,0.0,0.0,0.0,20,0,20,220,0,30,0,0,20,0,20,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1781,42881
-32.4876,12.4615,48,2,4,2011,Estrada2016,LM,0,10.0,0.0,280.0,90,10,0,0.0,230,10,0.0,0.0,30,0.0,411,0,0.0,0.0,0.0,0.0,10,0,30,20,0,411,0,0,685,10,50,20,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,822,30277
-33.14,15.2037,3,2,5,2011,Estrada2016,LM,0,0.0,0.0,1644.0,30,0,0,0.0,950,10,0.0,0.0,0,0.0,0,0,10.0,20.0,0.0,0.0,20,0,40,180,0,10,0,10,40,0,10,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1644,25482
-33.14,15.2037,22,2,5,2011,Estrada2016,LM,0,0.0,0.0,1096.0,30,10,0,0.0,550,10,0.0,0.0,20,0.0,0,0,0.0,0.0,0.0,0.0,40,0,40,130,10,0,0,20,10,0,20,0,0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959,22468
-33.14,15.2037,56,2,5,2011,Estrada2016,LM,0,170.0,0.0,100.0,220,411,0,0.0,110,10,0.0,20.0,10,20.0,3425,0,0.0,0.0,0.0,0.0,30,0,20,20,10,0,0,10,274,20,30,0,0,10.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,274,23838
-35.0817,25.3379,3,13,2,2011,Estrada2016,LM,0,,,,510,1530,0,,30,0,,,0,,340,0,,,,,10,0,70,0,0,0,0,0,0,0,30,70,10,,,,,,,,,,,,,,,30,21250
-35.0817,25.3379,40,13,2,2011,Estrada2016,LM,0,,,,1360,7480,680,,90,10,,,0,,850,0,,,,,100,0,180,0,50,0,30,0,340,0,100,280,40,,,,,,,,,,,,,,,220,40460
-35.0817,25.3379,60,13,2,2011,Estrada2016,LM,0,,,,0,510,20,,10,0,,,0,,0,0,,,,,0,0,0,0,0,10,0,0,0,1360,90,90,0,,,,,,,,,,,,,,,130,15640
-34.5024,27.3295,3,14,2,2011,Estrada2016,LM,30,,,,680,170,0,,90,20,,,10,,680,10,,,,,30,0,0,0,0,0,0,0,170,130,40,60,10,,,,,,,,,,,,,,,30,7480
-34.5024,27.3295,29,14,2,2011,Estrada2016,LM,0,,,,40,60,0,,370,10,,,0,,170,0,,,,,0,0,50,10,0,0,0,0,850,10,10,20,10,,,,,,,,,,,,,,,90,8500
-34.5024,27.3295,93,14,2,2011,Estrada2016,LM,0,,,,0,510,0,,280,0,,,0,,0,10,,,,,0,0,50,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,40,6290
-34.2638,31.0671,3,15,2,2011,Estrada2016,LM,0,,,,20,0,0,,3014,0,,,0,,10,0,,,,,20,20,220,20,20,0,0,0,548,0,0,0,0,,,,,,,,,,,,,,,20,10412
-34.2638,31.0671,25,15,2,2011,Estrada2016,LM,0,,,,0,10,0,,1781,30,,,0,,0,0,,,,,20,0,170,10,0,10,40,0,411,0,0,0,0,,,,,,,,,,,,,,,40,10138
-34.2638,31.0671,80,15,2,2011,Estrada2016,LM,40,,,,280,200,60,,411,20,,,10,,822,0,,,,,30,0,40,0,0,0,0,0,0,4521,30,0,0,,,,,,,,,,,,,,,80,48675
-34.1043,33.4355,3,16,2,2011,Estrada2016,LM,0,,,,0,0,10,,2055,0,,,0,,0,10,,,,,10,0,50,50,0,10,10,0,411,0,0,0,0,,,,,,,,,,,,,,,70,2750
-34.1043,33.4355,30,16,2,2011,Estrada2016,LM,10,,,,0,0,0,,822,10,,,0,,0,10,,,,,0,0,30,40,0,0,10,0,137,0,0,0,0,,,,,,,,,,,,,,,0,2877
-34.1043,33.4355,75,16,2,2011,Estrada2016,LM,0,,,,220,130,30,,40,20,,,0,,685,0,,,,,10,0,50,10,0,0,0,0,137,1644,0,0,10,,,,,,,,,,,,,,,190,24112
-33.5443,37.0253,3,17,2,2011,Estrada2016,LM,0,,,,0,0,0,,411,30,,,0,,0,0,,,,,10,10,120,0,10,0,20,0,137,0,0,0,0,,,,,,,,,,,,,,,60,2603
-33.5443,37.0253,28,17,2,2011,Estrada2016,LM,10,,,,0,0,0,,685,10,,,0,,0,0,,,,,10,10,90,30,0,0,0,0,274,0,10,0,0,,,,,,,,,,,,,,,80,4247
-33.5443,37.0253,85,17,2,2011,Estrada2016,LM,10,,,,130,20,10,,30,20,,,0,,959,0,,,,,150,10,20,0,10,0,0,0,822,411,10,0,0,,,,,,,,,,,,,,,40,10960
-33.3375,39.5307,3,18,2,2011,Estrada2016,LM,0,0.0,,10.0,0,0,0,20.0,790,20,,0.0,0,0.0,0,0,0.0,,0.0,0.0,50,0,150,20,10,10,0,0,1233,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,170,4658
-33.3375,39.5307,38,18,2,2011,Estrada2016,LM,10,0.0,,10.0,0,0,20,120.0,810,30,,0.0,0,0.0,10,0,0.0,,0.0,0.0,70,0,80,30,10,10,10,0,1233,0,0,0,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,230,6302
-33.3375,39.5307,125,18,2,2011,Estrada2016,LM,0,160.0,,30.0,30,100,80,30.0,100,40,,0.0,10,0.0,70,0,0.0,,0.0,0.0,10,10,0,0,0,0,0,0,137,2420,20,10,0,0.0,10.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,200,5206
-33.1166,43.1489,3,19,2,2011,Estrada2016,LM,0,0.0,,10.0,0,10,30,10.0,650,20,,0.0,0,0.0,10,0,0.0,,0.0,0.0,30,0,160,20,0,0,30,0,411,20,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,270,2740
-33.1166,43.1489,28,19,2,2011,Estrada2016,LM,0,0.0,,20.0,0,20,10,0.0,490,10,,0.0,0,0.0,10,0,0.0,,0.0,0.0,20,0,240,20,0,0,0,0,137,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,40,1233
-33.1166,43.1489,110,19,2,2011,Estrada2016,LM,0,150.0,,20.0,20,10,20,20.0,10,10,,0.0,0,50.0,80,0,0.0,,0.0,50.0,0,0,10,0,0,0,0,0,0,959,0,0,0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,,,120,9316
-30.033,61.2584,3,24,2,2011,Estrada2016,LM,0,0.0,,110.0,0,0,0,0.0,310,10,,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,10,20,0,10,0,0,274,10,0,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,140,959
-30.033,61.2584,50,24,2,2011,Estrada2016,LM,0,0.0,,50.0,0,0,0,0.0,370,0,,0.0,0,0.0,0,0,0.0,,0.0,0.0,10,0,40,20,0,0,0,0,274,10,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,210,1644
-30.033,61.2584,130,24,2,2011,Estrada2016,LM,0,40.0,,10.0,0,0,20,70.0,80,20,,0.0,0,0.0,20,0,0.0,,0.0,10.0,50,0,40,0,0,20,0,0,0,60,10,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,130,3288
-27.5869,63.1486,3,25,2,2011,Estrada2016,LM,0,0.0,,260.0,0,0,0,0.0,280,20,,0.0,0,0.0,0,0,0.0,,0.0,0.0,0,0,40,20,0,0,0,0,1918,0,0,30,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120,1370
